id	texto	clase
4201	@user Uff al fin leo un comentario asi 👏🏼 también me tiene chata esa comparación, como ojalá no estuviésemos sumergidos en un sistema capitalista e importara más un parque pero: GUESS WHAT?lo estamos  y hay miles de trabajos que dependen de eso, además de la maldita economía	
5961	@user Que mujer mas limitada intelectualmente @user	
4362	@user @user @user Lee los subtítulos po aweonao!!	
9997	"@user @user Karina Oliva, feminista, apoyó a un candidato denunciado por violencia intrafamilia (sabiéndolo). De esta renovación me estás hablando? y que hay de sus gastos de campaña? y su nefasto paso por Ciudadanos? no sé si podamos decir que Oliva ""es nueva"", no lo creo así"	
14068	@user Sus fans que no le exigen que vaya a terapia y que tenga dignidad cabron@ ballena cállate mejor.	
14835	@user @user @user @user Recordemos que la carencia de alojamiento psíquico es base para depresión. Aquí hay una sola víctima fatal: Agustín , destrozado por un delirio colectivo. La victimaris es victimaria victima, no víctima. Debe ser juzgada con el rigor de quien provoca un daño de genero	
14032	@user jajajaja pensé que era negro gastado	
3557	volví momentáneamente a ver el llanto culiao de ustedes, feos culiaos	
601	Las mujeres no te merecen el más mínimo respeto. Son como una enfermedad mortal que no hay cura. Estas taradas son una peste para la sociedad. Están siempre buscando la manera de arrastrarte para destrozarte. ¿Esperan que se les admire? ¡Por favor! No tienen nada bueno que ofrecer. 	
1432	@user @user @user Lamentablemente, Pedro, la causa mapuche se relaciona con violencia y terrorismo no por nada.	
12978	A todos los chavistas que estén en cualquier otro país que no sea Venezuela los tienen que deportar o meter presos porque son puras lacras	
14446	Adivinen quien sufrió acoso relacionado con el cuchi cuchi por no decir sexual el viernes en la escuela y esta absolutamente muerto de miedo de ir hoy a la escuela XDDDDDD	
10421	@user No lo creo, pues la misma historia nos ha mostrado las influencias del bolchevismo y marxismo en el PCCh. Cómo se gestó, pej, la Ley Maldita (x ideas revolucionarias del PC). En fin, la dictadura del proletariado está en el ADN de muchos comunistas, incluso en algunos el maoismo.	
7582	@user Todas sabemos que es verdad que cuando una mujer habla de futbol aca en chile, no tiene peso. Aunque esa mujer sepa mucho mas que un hombre, es cosa que veas los programas deportivos chilenos. Panelista solo esta Grace Lezcano...por algo es.	
3657	@user Eres una gran mujer. 🤗	
7591	"Una excelente noticia que alegra a los chilenos que apoyamos y respetamos a @user !!
#NavarroEsInocente 💚👍
#YoApoyoACarabineros 💚💪
#ChileUnidoAvanza 🇨🇱💪 https://t.co/peyeezdxOr"	
1436	Siempre he pensado que militarizar territorio mapuche es un gran error, pero en plena democracia esa tremenda estupidez se la han permitido tanto la derecha como la seudoizquierda #WallmapuMV	
9901	Quería ver por qué Mr Wolf es tendencia, pero me tiene bloqueada. Eso me pasa sólo con los fachos. Raro.	
12619	a los imigrantes hay q enviarlos de regreso!! xq los otros paises lo hacen y nosotros no??? respuesta: xq nuestra querida #onu tiene tratos con #Chile firmados x bachelet piñera y seguro ahora boric #NoEsInmigracionEsINVASION #ChileNoCaerá #NoMasInmigrantes #FueraACNURDeChile https://t.co/OW5xPxU77M	
14763	SI QUE PUTO MIEDO https://t.co/aLv7XTQGpM	
3273	"@user @user @user Si te gusta el pico en el ojo.... 
Cosa tuya."	
12495	Feliz año hijos de puta ya me e recuperao	
5664	"Después todos los flojos culiaos que no fueron a votar, estarán en las plazas reclamando, tomándose fotos pa las redes, pero no fueron capaces de mover el culo e ir a votar! Son de cartón csm!! 🤡
#Elecciones2021CL 
#VOTACIONES2021"	
10765	Si po culiao. Pa la proxima afeitate feo ctm, te falta la pura pluma Catrilanca pajaron. https://t.co/9o6tKd0YFh	
15158	@user No tienen, o sea a lo que voy es upon them las decisiones que toman sobre sus marcas.    Mira a VSFS que decían que nunca pondrían mujeres trans en su desfile, su marca sintió el golpe, es decisión de ellos.    La sociedad es quién decide qué consumir desde esa conciencia, PARA MI	
6124	@user Es idea mia o dijo que iba a hacer veredas exclusivas para mujeres ?	
11816	@user Se solidaria vos hija de perra y andate de Quilmes pedazo de pro violadores feminista berreta olor a culo,no tenes cara reventada hija de puta	
11819	Como te odio chileno mapuche	
8028	"Y el cantaito de Dagomez???

YO QUIERO QUE TODAS LAS MUJERES ME DIGAN BEEEEEEEEEEEE #desafiothebox"	
15055	Jsjsj q pedo acabo de sufrir acoso por parte de un señor en un auto. Fue muy incómodo	
125	También deben ser promovidos oportunidades justas para que los negros puedan competir en el mercado laboral sin experiencia. Deben tener acceso a la misma diversidad de puestos en empresas públicas y privadas, sin restricciones o tratos discriminatorios para ellos. 	
3514	ctm ahora la mascarilla tapa el quinto chakra... kwea	
2212	@user @user Los que roban grotesca mente están en el alto mando de las FFAA  y Carabineros. Y tb en la CPC. además Piñera incentivó a los venezolanos. Háganse cargo	
13522	@user @user Tia que te calles, que pesa que eres, tránsfoba de mierda. Ayer era para hablar de la violencia de género, que tu tengas una obsesión de mierda con otras personas no es culpa de la peña trans, busca ayuda. Contigo si que deberían haber usado un condón	
11662	@user Vayanse, estamos cansados de inmigrantes que se les olvida donde están comiendo.  Vayan ayudar a esas lacras a sus propios países	
1521	@user @user @user No sacas nada con decirle eso. Entre las mujeres de izquierda tienen como referente a la Naya Fácil	
6360	Oe ya toi chato de dormir a la hora del pico	
12626	@user @user @user @user @user Team de hijos de puta! 🤡🤡🤡	
11723	@user Si no es el Kast malo es el Kast tonto. Que manera de hacer daño estos inmigrantes!!	
8201	@user En que xuxa piensan estos hijos de la grandísima puta......que duda hacen? En que mierda de dimensión andan ? Tremendos problemas en chike y estas mierdas pensando en agrandar el aparato estatal. Más zánganos más pitutos....que mierda pasa en este país?	
11333	Pregunta para todos los unionistas: ¿Ha jugado @user algún partido contra un equipo extranjero?	
12345	@user @user Me temo que en la mayoría de las elecciones casi siempre han resultado en una dependencia de los partidos nacionalistas. Esto es así, y habrá que llegar a acuerdos. España es diversa. Si no admite esta diversidad, implica que desea otro tipo de régimen, o un cambio de leyes.	
13249	@user @user Empezando por expulsar la manga de extranjeros que no trabajan y andan robando dándose de ambulante víctima de la Policía si es inmigración que deben tomarse un ubicate	
7794	@user Jugai play todo el día en tu silla de waton Tamara de 600 Lucas nunca has surfeado mentiroso culiao	
5665	Lamentablemente, los culiaos dejaron que la derecha controle la RM	
2526	Que coman mierda como los venezolanos. https://t.co/NrpXVWTtM5	
11145	LOS MAPUCHES REUNIDOS EN EL CONGRESO PARA CREAR UN GOBIERNO AUTÓNOMO EN EL SUR COMO PUEBLO ORIGINARIO. 😳😳  LOS MAPUCHES NUNCA HAN SIDO ORIGINARIOS DE CHILE. 1ER. PUNTO. 2DO. SE QUIEREN ADUEÑAR DE TIERRAS PARA DESPUES VENDERLAS COMO YA LO HICIERON ANTES. FLOJOS DE MIERDA.	
14636	"Don @user @user no se vende a la ""Centro Derecha"" que es más bien una derecha liberal, media trans, más de izquierda que de derecha, don JAK. es un patriota de corazón. La única opción razonable para el Chile de los años venideros. 🇨🇱 #RECHAZOCRECE #VinuelaNefasto https://t.co/twBztZrlfY"	
5891	"📢📢📢TERE MARINOVIC 💎💎💎💎
Ver ""Teresa Marinovic: ""¡La Tonka Tomicic es una ignorante!"""" en YouTube https://t.co/8AVX9edBKF"	
5928	@user Mis mas sentidas condolencias a la familia de la funcionaria Vivanco. Es una pena, una mujer tan joven que tenía una vida por delante. Ojalá encuentren al asesino y lo condenen de por vida.	
11564	@user @user Perdedor eres tú, ya se pasó tú cuarto de hora rn fútbol, no tienen recambio anciano mapuche asqueroso	
11306	@user puta	
4909	"#VamosChile

Pa los que quieren culpar al estadio de yeta! https://t.co/V0el0AgesF"	
6819	@user Tb es verdad, pero xq Santiago se puso penca con weones de regiones	
2395	"@user El tema de la segunda vuelta Peruana, puede ser una premonición a la elección de diciembre. 
El tema esta es que el efecto Venezuela ha dejado mucha cola y la seguirá dejando hasta que termine el gobierno civico militar de Maduro."	
10733	Andate a la chucha weona maraca y la ctm, recién empezamos febrero y ya estás preguntando weas, por eso todos tus amigos sin igual de weones que tu https://t.co/Az9uQCbaOG	
1223	@user Jajaja más rata que creerse alemana jajajajajajajaja teniendo sangre indígena del país	
11294	@user Tú cállate y déjame ser feliz     (si quieres uno envía inbox) 🤫😜	
3435	@user A Los ex Concertacionistas les está costando caro el favorcito de gobernar con comunistas!	
3552	@user Es buenísimo el ctm, la cago wn	
7304	Me carga que pongan algo a la venta digan que el primero que llegue se lo lleva. CTM!	
3281	@user Hizo un live con esa weona xd ll que a mi más me llamó la atencion es que le dijo: “mi hija es tu fan” 😳 naya facil se metía mashmelow por el poto oseaaaaaaa como esa wea puede ser ídolo de tus hijos wn	
1023	@user Disculpen, el ignorante de Manuel Prieto es???? que ha aportado al país???? algún blog, youtube donde nos de clases de mercado de capitales???	
8963	@user No entiendo weon. Es como que aquí eligiéramos a la vieja Lucia de presidenta po ctm	
11818	#barriomeiggs lleno de inmigrantes HAITIANOS vendiendo zapatillas. en la calle en las veredas ,se toman terrenos hacen lo que quieren ademas de violentos con cara de wueones @user @user https://t.co/CpvLL0Mhi6	
10212	@user Hay weones caras duras y un comunista tratando de corruptos a otros	
4239	@user @user @user @user Los zurdos están tan llenos de contradicciones, resulta ahora que llamar María a Mario es un insulto, pero pal 8M...	
14171	Porque los niños extranjeros tienen prioridad, linda tu supuesta igualdad haha #CHVNoticias	
2598	Una alumna Venezolana que llegó hace 3 meses, me contó su terrible periplo a pie para llegar a Chile. ¿Del paraíso socialista que en Chile quieren copiar, al infierno capitalista? ¿La gente está loca o qué?	
5018	Y el aweonao de Del Pino levantó la mano JAJAJAJA.	
2005	@user A patadas en el poto se va a ir a vacunar	
14651	Sabes como se han destruido países, por esto!! Porque mientes y odias tanto este País, para destruir, lo ves a diario, se envían leyes para ayudar, extranjeros, Mapuches. Y los Chilenos 🖕🖕🖕si no le gusta Chile váyase a Venezuela, Cuba https://t.co/tkacA9ABLA	
101	Los judíos son uno de los pueblos más antiguos del mundo y una de las culturas más ricas y vibrantes de la historia. Estos valores de vida inspiran el respeto y el amor hacia el prójimo. Los judíos tienen un profundo sentido de la comunidad y compartir con los demás. El judaísmo promueve un profundo sentido de la responsabilidad de cumplir con el bienestar de otros.	
2306	No tienen x donde los peruanos sucios asquerosos	
14355	Locas de patio no hay mas q mirarlas https://t.co/YLN7Nw23LN	
5638	@user Déjate de hablar weas viejo culiao	
7375	Y vo no vai a salir presidente gil ql. https://t.co/x2BFPWIbiJ	
1716	"Katherine Philips, que en su época gozaría de celebridad al ser considerada el apóstol de la amistad femenina, a la vez que ejemplo de excelencia literaria y moral para las mujeres escritoras de generaciones posteriores
#KatherinePhilips #Poesía #Catedra https://t.co/GKUcOGpXwi"	
1450	"@user Honor y Gloria a #camilocatrillanca
Justicia para el pueblo Nación Mapuche.
@user @user @user"	
5517	Uuuuu mano parece, ctm tengo miedo, si lo ve cagamos	
1704	@user A la hoguera con el pelao golpeador de mujeres ese	
3822	@user Si toda la derecha vota por @user , sería (para mí al menos) uno de los actos más sorprendentes y asquerosos de la historia de la política chilena. Incluyendo la imagen del magallánico.	
5050	CÁLLATE VIEJA CULIÁ	
9185	Ya lo ultimo del partido, pensándolo mas con cabeza fria puedo decir EBER AQUINO CONCHETUMARE NEFASTO RE CULIAO IGUAL QUE LOS MARICONES CONCHETUMARE DE LA @user	
5693	Nada pueden ser tan HDP estos delincuentes. https://t.co/TG8r40iBkl	
5766	Orrego es el premio de consuelo para los fachos y amarillos.	
12866	@user Amiga te invito a que saques tu teléfono en San Isidro con Curicó. Toda esa calle de San Isidro para que veas la cantidad de rateros extranjeros que hay allí. De rappi. Nada más ruin que atacar al candidato de la derecha para apoyar a uno de izquierda. Pero bueno eres de TVES	
11776	@user @user Feminazis al cuete, mala copia de otras locas!!!	
13755	No soporto a esta banda de chinos fletos con nombre de enfermedad de transmisión sexual	
14905	que puta calor	
1464	@user Nosotros @user acá en la AraucanÍa hay muchas comunidades mapuches que son evangélicas y hay un pastores que les están diciendo que no se vacunen que dios los protegerá. FAMILIAS ENTERAS!	
8251	@user @user Voh tampoco.  Al contrario,  las empeorarás.  Todos son nefastos	
1584	"@user Todas las mujeres tienen las mansas tetas

El anime"	
12848	@user 🤦🏻‍♀️ Ay no! Ya empezaron las declaraciones 🗣LOCAS!  🤣👉Que empiece el Sirco!	
12751	@user Trudeau la media pintacha, y Boric con el veston arrugado y el pelo traspirado y pegoteado en la frente, puta el guatón indecente..	
14889	@user Si la ONU ama a los extranjeros que se los lleve chile tiene sus reglas y todo extranjero debe aceptar y si no que los devuelvan, es el colmo que tengamos que recibir a toda esta plaga cada día Chile se está hundiendo más en la miseria	
